year,AverageTemperature
1863,25.89425
1864,25.729
1865,26.320208333333333
1866,26.109083333333334
1867,26.3965
1868,26.419666666666664
1869,26.372833333333332
1870,26.254083333333334
1871,26.136666666666667
1872,26.27958333333333
1873,26.183666666666667
1874,26.40775
1875,25.963916666666666
1876,25.730916666666666
1877,26.454333333333334
1878,26.620916666666666
1879,26.140916666666666
1880,25.85725
1881,25.895833333333332
1882,26.031333333333333
1883,25.927
1884,25.438916666666668
1885,25.772083333333335
1886,25.434583333333332
1887,25.604416666666665
1888,26.313666666666666
1889,26.245083333333334
1890,25.941166666666668
1891,25.971
1892,25.749333333333333
1893,25.730249999999998
1894,25.871583333333334
1895,25.873333333333335
1896,26.032916666666665
1897,26.54025
1898,26.191583333333334
1899,25.922583333333332
1900,26.206
1901,25.987833333333334
1902,26.154583333333335
1903,26.360833333333332
1904,25.7765
1905,25.933
1906,26.128083333333333
1907,26.21875
1908,26.282
1909,26.3295
1910,26.243666666666666
1911,26.02075
1912,26.557166666666667
1913,26.229333333333333
1914,26.522666666666666
1915,26.938
1916,26.239666666666665
1917,26.136666666666667
1918,25.82875
1919,26.511916666666668
1920,26.337666666666667
1921,26.376666666666665
1922,26.508916666666668
1923,25.977583333333335
1924,26.335166666666666
1925,26.100416666666668
1926,26.353666666666665
1927,26.42325
1928,26.3415
1929,26.136833333333332
1930,26.36825
1931,26.55175
1932,26.191916666666668
1933,26.285083333333333
1934,25.85258333333333
1935,26.155
1936,26.3885
1937,26.512416666666667
1938,26.458666666666666
1939,26.35325
1940,26.488833333333332
1941,26.904083333333332
1942,26.553333333333335
1943,26.338250000000002
1944,26.424083333333332
1945,26.23125
1946,26.7565
1947,26.52475
1948,26.386333333333333
1949,26.632
1950,26.614583333333332
1951,26.782666666666668
1952,26.944833333333335
1953,26.929
1954,26.9045
1955,26.625333333333334
1956,26.694833333333335
1957,26.94258333333333
1958,26.8965
1959,26.996916666666667
1960,26.911916666666666
1961,26.847666666666665
1962,26.7905
1963,26.491833333333332
1964,26.833166666666667
1965,26.627833333333335
1966,27.0585
1967,26.517666666666667
1968,26.65533333333333
1969,27.109583333333333
1970,27.10725
1971,26.47608333333333
1972,26.733916666666666
1973,27.170749999999998
1974,26.715083333333332
1975,26.832333333333334
1976,26.533583333333333
1977,26.87425
1978,26.553666666666665
1979,26.843666666666667
1980,27.02316666666667
1981,26.787916666666668
1982,26.765416666666667
1983,27.212833333333332
1984,26.774583333333332
1985,26.95175
1986,26.79
1987,27.389499999999998
1988,27.424
1989,26.732833333333332
1990,26.854416666666665
1991,26.691333333333333
1992,26.722333333333335
1993,26.874333333333333
1994,26.89275
1995,26.800916666666666
1996,26.953166666666668
1997,26.9865
1998,27.801000000000002
1999,27.066583333333334
2000,27.020666666666667
2001,27.17125
2002,27.103083333333334
2003,27.073166666666665
2004,27.09425
2005,27.120416666666667
2006,27.230916666666666
2007,27.20625
2008,26.937583333333333
2009,26.915916666666668
2010,27.492333333333335
2011,26.8165
2012,27.336416666666665
2013,26.116
1743,-1.6575
1744,6.337041666666667
1745,-0.49424122808333343
1746,0.4547368420833333
1747,-1.7898947368333333
1748,-4.03452631575
1749,-6.27915789475
1750,4.061916666666667
1751,3.9202500000000002
1752,0.051708333333333356
1753,3.8685833333333335
1754,4.070166666666666
1755,3.99025
1756,4.508083333333333
1757,4.6593333333333335
1758,2.2201666666666666
1759,3.4481666666666664
1760,2.4093333333333335
1761,4.144
1762,4.096333333333333
1763,2.90625
1764,4.348333333333334
1765,4.296333333333333
1766,4.232916666666667
1767,4.049083333333334
1768,2.7188333333333334
1769,3.8515833333333336
1770,3.9716666666666667
1771,3.22875
1772,3.925583333333333
1773,4.7908333333333335
1774,4.467333333333333
1775,5.290416666666666
1776,4.1634166666666665
1777,3.7781666666666665
1778,4.259833333333334
1779,4.990749999999999
1780,3.9044166666666666
1781,3.9227499999999997
1782,3.3275
1783,3.8870833333333334
1784,3.84925
1785,2.6454999999999997
1786,3.3839166666666665
1787,4.140416666666667
1788,3.3129166666666667
1789,4.600583333333334
1790,3.775916666666667
1791,4.79575
1792,3.8473333333333333
1793,4.322166666666667
1794,4.9855
1795,4.05175
1796,4.111833333333333
1797,5.193083333333333
1798,4.5875
1799,3.353833333333333
1800,3.7963333333333336
1801,4.739583333333333
1802,4.484166666666667
1803,3.346166666666667
1804,3.91525
1805,3.6458333333333335
1806,4.177583333333334
1807,4.15425
1808,3.2063333333333333
1809,1.9035000000000002
1810,2.08825
1811,3.2112499999999997
1812,2.404
1813,3.4520833333333334
1814,2.791916666666667
1815,2.8155
1816,3.226833333333333
1817,3.1680833333333336
1818,4.110666666666667
1819,3.39075
1820,3.124083333333333
1821,3.8835833333333336
1822,5.009666666666667
1823,3.9878333333333336
1824,4.982583333333333
1825,3.595833333333333
1826,4.838916666666666
1827,4.372333333333334
1828,2.7775
1829,2.445666666666667
1830,3.6438333333333337
1831,3.502416666666667
1832,2.617166666666667
1833,3.9316666666666666
1834,3.8612499999999996
1835,2.8936666666666664
1836,4.033666666666667
1837,2.9725
1838,2.8520833333333333
1839,3.494333333333333
1840,2.4575
1841,4.4639999999999995
1842,3.5144166666666665
1843,4.814666666666667
1844,2.996
1845,2.93275
1846,3.7567500000000003
1847,4.017083333333333
1848,4.439583333333333
1849,3.182
1850,3.5268333333333333
1851,4.51675
1852,3.0545
1853,3.8674166666666667
1854,4.362833333333334
1855,3.4390000000000005
1856,3.0783333333333336
1857,3.80875
1858,3.8750833333333334
1859,4.9855833333333335
1860,3.661833333333334
1861,3.251666666666667
1862,1.5790833333333334
1863,5.408666666666667
1864,3.2134166666666664
1865,3.2735
1866,4.305000000000001
1867,2.2930833333333336
1868,3.7775833333333333
1869,5.043833333333334
1870,2.6677500000000003
1871,2.2544166666666667
1872,5.082416666666667
1873,4.129
1874,4.364583333333334
1875,1.4972500000000002
1876,3.0155833333333337
1877,3.126
1878,5.13425
1879,3.56275
1880,3.2394166666666666
1881,2.8359166666666664
1882,4.96275
1883,4.0289166666666665
1884,3.33975
1885,3.99675
1886,3.9930833333333333
1887,4.433416666666666
1888,2.2558333333333334
1889,3.572083333333333
1890,4.633083333333333
1891,3.97275
1892,3.314583333333333
1893,2.5974166666666667
1894,4.014166666666666
1895,3.656
1896,3.4411666666666667
1897,4.488833333333333
1898,4.043833333333334
1899,3.7589166666666665
1900,3.267583333333333
1901,4.572833333333333
1902,2.6710000000000003
1903,5.238833333333333
1904,3.3116666666666665
1905,4.539416666666667
1906,5.057416666666667
1907,2.39425
1908,2.5624166666666666
1909,3.761083333333333
1910,5.03275
1911,3.3872500000000003
1912,3.1390000000000002
1913,4.824333333333334
1914,4.571583333333334
1915,3.515
1916,4.068833333333333
1917,3.2831666666666672
1918,4.05225
1919,3.185
1920,4.641
1921,4.32925
1922,4.013
1923,3.9374166666666666
1924,3.6674999999999995
1925,5.393666666666666
1926,3.3740833333333335
1927,3.49875
1928,3.2954999999999997
1929,3.00975
1930,4.54675
1931,3.2820833333333335
1932,5.095416666666667
1933,2.718166666666667
1934,5.262666666666666
1935,4.55825
1936,5.363583333333334
1937,5.157583333333333
1938,5.918083333333334
1939,4.6265833333333335
1940,3.15825
1941,1.6738333333333335
1942,2.086333333333333
1943,4.634333333333333
1944,4.761
1945,2.937416666666667
1946,4.093916666666667
1947,3.769833333333333
1948,4.778666666666667
1949,5.273666666666666
1950,3.9295833333333334
1951,3.9931666666666668
1952,4.207416666666667
1953,4.004333333333333
1954,4.03575
1955,3.714583333333333
1956,2.4545
1957,5.378166666666667
1958,3.8884166666666666
1959,4.304583333333333
1960,4.4955
1961,5.2755
1962,4.53775
1963,3.1718333333333333
1964,4.422583333333334
1965,3.350166666666667
1966,4.8134999999999994
1967,4.554666666666667
1968,3.5785833333333334
1969,2.4668333333333337
1970,4.269666666666667
1971,4.368666666666667
1972,5.269666666666667
1973,4.48275
1974,5.4505
1975,6.01425
1976,2.6513333333333335
1977,4.427083333333333
1978,3.2145
1979,4.369166666666667
1980,3.4095
1981,5.6745
1982,4.7476666666666665
1983,5.652
1984,4.419416666666667
1985,3.30275
1986,4.194416666666666
1987,2.4885
1988,4.891166666666667
1989,6.625083333333333
1990,5.807416666666667
1991,5.618833333333334
1992,5.359416666666667
1993,4.152416666666666
1994,4.1315
1995,5.8829166666666675
1996,4.551916666666667
1997,4.55675
1998,4.47125
1999,5.944416666666667
2000,5.960916666666667
2001,5.316166666666667
2002,5.63425
2003,4.987666666666667
2004,5.3155833333333335
2005,5.542416666666667
2006,4.911
2007,6.4270000000000005
2008,6.759083333333333
2009,5.685416666666667
2010,5.914666666666666
2011,6.009833333333334
2012,5.200916666666667
2013,7.037944444444444
1743,0.7013
1744,5.802158333333334
1745,-2.4243377193333333
1746,-1.1050350878333333
1747,-1.8987192981666667
1748,-2.6924035088333333
1749,-3.4860877191666666
1750,4.067833333333334
1751,3.567125
1752,0.6455000000000001
1753,3.7727500000000003
1754,3.8869166666666666
1755,3.8490833333333336
1756,4.18025
1757,4.532916666666667
1758,2.126416666666667
1759,3.50475
1760,2.19575
1761,4.078166666666666
1762,3.87675
1763,2.86775
1764,4.192166666666667
1765,3.9683333333333333
1766,4.296833333333334
1767,3.8265000000000002
1768,2.9015
1769,3.772666666666667
1770,3.8831666666666664
1771,2.946833333333333
1772,3.4472500000000004
1773,4.927666666666667
1774,3.91175
1775,5.293666666666667
1776,4.320916666666666
1777,3.72325
1778,3.9546666666666663
1779,5.063166666666667
1780,3.4891666666666667
1781,3.8560000000000003
1782,2.83575
1783,3.86625
1784,3.2106666666666666
1785,2.4203333333333332
1786,2.9065833333333333
1787,4.066583333333334
1788,3.0575
1789,4.457583333333333
1790,3.697083333333333
1791,4.8406666666666665
1792,3.735583333333333
1793,4.462083333333333
1794,5.3469999999999995
1795,3.587
1796,4.3015
1797,5.303
1798,4.684083333333334
1799,3.1022499999999997
1800,3.411166666666667
1801,4.2825
1802,3.7565833333333334
1803,2.98475
1804,3.508583333333333
1805,3.2305
1806,3.7458333333333336
1807,3.5771666666666664
1808,3.04
1809,1.5913333333333335
1810,1.7974166666666667
1811,3.416166666666667
1812,2.269083333333333
1813,3.68675
1814,2.5775
1815,3.35825
1816,3.2534166666666664
1817,3.3296666666666668
1818,4.210416666666666
1819,3.748416666666667
1820,3.0974166666666667
1821,3.7988333333333335
1822,5.6113333333333335
1823,3.8476666666666666
1824,4.275166666666666
1825,4.072333333333333
1826,5.7876666666666665
1827,4.421666666666667
1828,2.932583333333333
1829,1.9409166666666666
1830,3.4625
1831,3.4883333333333333
1832,3.5433333333333334
1833,3.8794166666666667
1834,3.658333333333333
1835,3.182916666666667
1836,3.6155833333333334
1837,3.3486666666666665
1838,2.1639166666666667
1839,2.961
1840,2.3339166666666666
1841,4.19575
1842,3.980916666666667
1843,4.3445
1844,2.36225
1845,2.6769166666666666
1846,3.891583333333333
1847,3.826
1848,4.051
1849,2.897416666666667
1850,3.3125000000000004
1851,4.2651666666666666
1852,2.771
1853,4.0375
1854,4.331666666666667
1855,2.9305
1856,1.9819166666666665
1857,3.9901666666666666
1858,4.648583333333334
1859,4.9695833333333335
1860,3.5044166666666667
1861,3.5885833333333337
1862,1.353
1863,5.510416666666667
1864,3.17925
1865,3.151333333333333
1866,3.9034166666666663
1867,1.35875
1868,3.8865833333333333
1869,4.589416666666667
1870,2.809
1871,2.0105833333333334
1872,4.875
1873,4.1113333333333335
1874,4.297416666666667
1875,1.61325
1876,2.710166666666667
1877,2.8293333333333335
1878,4.69275
1879,3.4273333333333333
1880,3.43175
1881,2.5763333333333334
1882,4.824
1883,4.11175
1884,3.5676666666666668
1885,3.7243333333333335
1886,4.148666666666666
1887,4.413333333333333
1888,1.7570833333333336
1889,4.012666666666667
1890,4.7785
1891,4.01575
1892,2.564416666666667
1893,2.0374166666666667
1894,4.713
1895,3.45725
1896,4.411666666666666
1897,4.447333333333334
1898,4.315916666666666
1899,3.1368333333333336
1900,3.237
1901,4.2785
1902,1.7716666666666667
1903,5.053083333333333
1904,3.33675
1905,4.447583333333333
1906,4.951666666666666
1907,2.8750833333333334
1908,3.520916666666667
1909,3.7775833333333333
1910,5.215083333333333
1911,4.105333333333333
1912,3.3946666666666667
1913,4.793833333333334
1914,4.828166666666666
1915,2.0873333333333335
1916,4.02775
1917,3.1028333333333333
1918,3.8804999999999996
1919,3.35425
1920,5.50775
1921,4.2655
1922,3.596416666666667
1923,3.3566666666666665
1924,4.404999999999999
1925,4.877916666666667
1926,3.19975
1927,3.6478333333333333
1928,3.96575
1929,3.5397499999999997
1930,5.320666666666667
1931,3.4438333333333335
1932,5.066833333333333
1933,3.5845833333333332
1934,6.073666666666667
1935,4.661666666666666
1936,5.4115
1937,5.384833333333334
1938,6.074
1939,4.573083333333333
1940,2.757333333333333
1941,1.3170000000000002
1942,2.0620833333333333
1943,5.548583333333333
1944,4.917666666666666
1945,3.7378333333333336
1946,4.154
1947,3.4654999999999996
1948,4.894
1949,5.866
1950,4.424083333333333
1951,4.30825
1952,3.7493333333333334
1953,4.840083333333333
1954,4.454
1955,3.001666666666667
1956,2.5655
1957,4.85625
1958,3.2618333333333336
1959,5.026000000000001
1960,4.10825
1961,5.842083333333333
1962,4.03825
1963,3.4835833333333333
1964,4.414166666666667
1965,3.702166666666667
1966,2.8411666666666666
1967,4.618666666666667
1968,3.449
1969,2.858
1970,3.7988333333333335
1971,4.15775
1972,5.294333333333333
1973,4.4215
1974,5.6425833333333335
1975,5.88525
1976,2.5989166666666668
1977,3.94625
1978,2.6957500000000003
1979,4.060583333333333
1980,3.6558333333333333
1981,4.3915
1982,4.482166666666667
1983,5.237583333333333
1984,5.008583333333333
1985,2.6400833333333336
1986,4.05475
1987,2.2548333333333335
1988,4.930166666666667
1989,6.585916666666667
1990,5.629416666666667
1991,5.366583333333333
1992,5.4158333333333335
1993,4.24225
1994,4.384333333333333
1995,5.422583333333333
1996,3.97425
1997,4.668416666666666
1998,4.246
1999,5.440166666666666
2000,6.184666666666667
2001,4.9635
2002,5.07675
2003,4.847416666666667
2004,5.113666666666666
2005,5.553249999999999
2006,5.474916666666666
2007,5.91325
2008,6.408416666666667
2009,5.177416666666667
2010,4.239916666666667
2011,6.0562499999999995
2012,4.661
2013,7.674944444444445
1843,27.218791666666668
1844,23.964166666666667
1845,26.42193617
1846,27.323452128333333
1847,26.919409574166668
1848,26.515367020833335
1849,26.111324468333333
1850,25.707281915
1851,25.303239361666666
1852,24.899196808333333
1853,24.495154255833334
1854,24.091111701666666
1855,23.687069149166668
1856,23.283026595833334
1857,22.8789840425
1858,22.474941489166667
1859,22.070898936666666
1860,21.6668563825
1861,26.491166666666665
1862,26.143583333333332
1863,26.366291666666665
1864,27.498833333333334
1865,27.652416666666667
1866,27.4965
1867,27.683833333333332
1868,27.30025
1869,27.681083333333333
1870,27.388833333333334
1871,26.984166666666667
1872,27.238
1873,27.605916666666666
1874,27.341
1875,26.50425
1876,27.151666666666667
1877,27.835666666666665
1878,27.964583333333334
1879,27.623083333333334
1880,27.502416666666665
1881,28.091583333333332
1882,27.096166666666665
1883,27.344583333333333
1884,26.992083333333333
1885,27.325
1886,27.057666666666666
1887,27.132833333333334
1888,27.199333333333332
1889,27.877916666666668
1890,27.88525
1891,27.917333333333332
1892,27.393583333333332
1893,27.354833333333332
1894,26.99875
1895,26.99775
1896,27.278
1897,27.281416666666665
1898,27.66175
1899,27.609083333333334
1900,27.502333333333333
1901,27.921833333333332
1902,27.426666666666666
1903,27.076416666666667
1904,27.416916666666665
1905,27.118916666666667
1906,27.2875
1907,27.080583333333333
1908,27.30275
1909,28.029166666666665
1910,27.1225
1911,26.895166666666668
1912,26.994916666666665
1913,26.713416666666667
1914,27.403583333333334
1915,27.96875
1916,27.4965
1917,27.280583333333333
1918,27.364166666666666
1919,28.1325
1920,27.1575
1921,27.251
1922,27.700333333333333
1923,27.56275
1924,27.994166666666665
1925,27.534583333333334
1926,27.4855
1927,27.896
1928,28.167666666666666
1929,27.969916666666666
1930,27.78816666666667
1931,27.996583333333334
1932,27.558333333333334
1933,27.3395
1934,27.607333333333333
1935,27.901916666666665
1936,27.856083333333334
1937,27.720333333333333
1938,27.393
1939,27.876916666666666
1940,27.997416666666666
1941,28.1095
1942,28.179583333333333
1943,27.181
1944,27.862166666666667
1945,27.646166666666666
1946,27.678166666666666
1947,28.202749999999998
1948,27.0915
1949,27.058083333333332
1950,28.042
1951,27.93016666666667
1952,28.46633333333333
1953,28.277833333333334
1954,28.145583333333335
1955,27.77075
1956,27.764916666666668
1957,27.665166666666668
1958,28.443333333333335
1959,27.429916666666667
1960,28.416
1961,27.630666666666666
1962,28.055333333333333
1963,28.19175
1964,27.33866666666667
1965,27.778583333333334
1966,28.136499999999998
1967,27.235500000000002
1968,27.477
1969,28.11525
1970,27.978416666666668
1971,27.146333333333335
1972,27.65116666666667
1973,27.992916666666666
1974,27.4515
1975,27.388083333333334
1976,27.64025
1977,27.812833333333334
1978,28.063583333333334
1979,28.608583333333332
1980,28.322416666666665
1981,28.160083333333333
1982,27.240416666666665
1983,27.259249999999998
1984,27.592416666666665
1985,27.76425
1986,27.816499999999998
1987,28.24975
1988,28.406416666666665
1989,27.657833333333333
1990,27.729333333333333
1991,27.969333333333335
1992,26.882833333333334
1993,28.073166666666665
1994,28.288
1995,28.267333333333333
1996,28.268666666666668
1997,27.81575
1998,28.4885
1999,28.717833333333335
2000,28.184666666666665
2001,28.562666666666665
2002,28.565333333333335
2003,28.787833333333335
2004,28.511
2005,28.528833333333335
2006,28.58291666666667
2007,28.5435
2008,28.709
2009,28.738333333333333
2010,29.422083333333333
2011,28.47925
2012,28.9945
2013,28.299611111111112
1843,24.75775
1844,16.548916666666667
1845,24.952156249999998
1846,22.804296875
1847,16.363671875
1848,24.559083333333334
1849,24.79625
1850,24.339083333333335
1851,25.0315
1852,24.849
1853,24.927
1854,24.72175
1855,24.915333333333333
1856,24.57075
1857,24.25958333333333
1858,25.013833333333334
1859,24.948583333333332
1860,24.940916666666666
1861,24.130833333333335
1862,23.774583333333336
1863,24.275
1864,25.033666666666665
1865,25.229166666666668
1866,24.92475
1867,25.221249999999998
1868,25.00466666666667
1869,25.300916666666666
1870,25.018916666666666
1871,24.726666666666667
1872,24.870916666666666
1873,25.23625
1874,24.97575
1875,24.425583333333332
1876,24.890166666666666
1877,25.469833333333334
1878,25.51325
1879,25.240833333333335
1880,24.798833333333334
1881,25.63175
1882,24.66175
1883,25.188916666666664
1884,24.8
1885,24.977833333333333
1886,24.976
1887,24.809583333333332
1888,25.1265
1889,25.518083333333333
1890,25.070166666666665
1891,25.387083333333333
1892,25.218833333333333
1893,25.1935
1894,24.664916666666667
1895,24.687666666666665
1896,24.880416666666665
1897,24.8585
1898,24.876583333333333
1899,25.121916666666667
1900,25.289583333333333
1901,25.551166666666667
1902,25.251583333333333
1903,24.642416666666666
1904,25.07208333333333
1905,24.866666666666667
1906,24.85033333333333
1907,24.442166666666665
1908,24.946583333333333
1909,25.56725
1910,24.752833333333335
1911,24.240000000000002
1912,24.96033333333333
1913,24.632
1914,24.943166666666666
1915,25.378166666666665
1916,24.85375
1917,25.02575
1918,24.655916666666666
1919,25.3855
1920,24.935916666666667
1921,24.83925
1922,25.350166666666667
1923,25.102083333333333
1924,25.691
1925,25.001166666666666
1926,25.188083333333335
1927,25.2935
1928,25.38975
1929,25.356083333333334
1930,25.3945
1931,25.379583333333333
1932,24.957833333333333
1933,24.665583333333334
1934,24.970916666666668
1935,25.606583333333333
1936,25.148083333333332
1937,25.084916666666665
1938,25.113583333333334
1939,25.156416666666665
1940,25.512416666666667
1941,25.372333333333334
1942,25.486416666666667
1943,24.959583333333335
1944,25.596
1945,25.300333333333334
1946,25.494
1947,25.99925
1948,24.848416666666665
1949,24.815166666666666
1950,24.977916666666665
1951,26.10333333333333
1952,25.718
1953,25.505166666666668
1954,25.801583333333333
1955,25.331666666666667
1956,25.019416666666668
1957,24.689666666666668
1958,25.64225
1959,24.138166666666667
1960,25.672416666666667
1961,25.122416666666666
1962,26.096
1963,25.544083333333333
1964,25.1405
1965,25.58725
1966,26.164833333333334
1967,24.874666666666666
1968,25.21375
1969,26.053916666666666
1970,25.84433333333333
1971,24.92575
1972,24.73725
1973,25.598583333333334
1974,25.397583333333333
1975,25.04158333333333
1976,24.971916666666665
1977,25.985166666666668
1978,25.95075
1979,26.200499999999998
1980,25.826916666666666
1981,25.95075
1982,24.615833333333335
1983,24.85408333333333
1984,25.05325
1985,25.298916666666667
1986,25.362833333333334
1987,26.370250000000002
1988,25.989833333333333
1989,25.05108333333333
1990,25.701416666666667
1991,25.425833333333333
1992,24.37025
1993,25.416916666666665
1994,26.079333333333334
1995,25.636083333333335
1996,26.281833333333335
1997,25.49275
1998,26.731916666666667
1999,26.915333333333333
2000,26.545666666666666
2001,26.665166666666668
2002,26.436666666666667
2003,26.61725
2004,26.199333333333335
2005,26.2695
2006,26.243166666666667
2007,26.49125
2008,26.214000000000002
2009,26.70625
2010,27.37475
2011,26.39675
2012,26.83475
2013,27.86927777777778
1849,24.07825
1850,24.082833333333333
1851,24.263416666666664
1852,23.061010205
1853,22.577336735
1854,22.093663265
1855,21.609989795
1856,24.067
1857,23.706166666666668
1858,23.852166666666665
1859,24.594916666666666
1860,24.056333333333335
1861,24.14475
1862,23.803916666666666
1863,23.7125
1864,24.258916666666668
1865,24.37375
1866,23.1265460525
1867,22.7240789475
1868,23.966458333333332
1869,24.480833333333333
1870,24.361208333333334
1871,24.237000000000002
1872,25.653
1873,26.49375
1874,23.834083333333332
1875,23.750833333333333
1876,24.39925
1877,24.239583333333336
1878,24.502916666666668
1879,24.082833333333333
1880,24.125166666666665
1881,24.575375
1882,24.44675
1883,24.558374999999998
1884,24.107166666666668
1885,23.754
1886,23.847166666666666
1887,24.047
1888,24.19825
1889,23.575666666666667
1890,23.884
1891,24.325666666666667
1892,24.853666666666665
1893,24.9195
1894,23.972666666666665
1895,24.156083333333335
1896,24.845583333333334
1897,25.1525
1898,24.82525
1899,25.039666666666665
1900,24.640083333333333
1901,24.563916666666668
1902,24.813583333333334
1903,24.39375
1904,23.846833333333333
1905,24.132583333333333
1906,24.380833333333335
1907,23.149166666666666
1908,24.12558333333333
1909,24.121666666666666
1910,24.382
1911,24.33875
1912,24.168416666666666
1913,24.544416666666667
1914,24.613583333333334
1915,24.8385
1916,24.294416666666667
1917,23.942416666666666
1918,24.30175
1919,24.87575
1920,24.42
1921,24.471083333333333
1922,24.5135
1923,24.4965
1924,24.471583333333335
1925,24.824916666666667
1926,25.394083333333334
1927,25.047083333333333
1928,24.276666666666667
1929,24.67475
1930,24.03225
1931,24.560583333333334
1932,24.36125
1933,24.263666666666666
1934,23.83475
1935,24.326583333333332
1936,24.9315
1937,25.383583333333334
1938,24.759916666666665
1939,24.388166666666667
1940,24.54975
1941,24.69558333333333
1942,24.37875
1943,24.5425
1944,24.854333333333333
1945,25.430583333333335
1946,24.606916666666667
1947,24.539
1948,24.674
1949,24.5
1950,24.69675
1951,24.189666666666668
1952,24.43275
1953,24.451666666666668
1954,24.48775
1955,24.772666666666666
1956,24.266750000000002
1957,24.151
1958,25.056833333333334
1959,24.4265
1960,24.47075
1961,24.890666666666668
1962,24.954833333333333
1963,25.036083333333334
1964,24.795583333333333
1965,24.241166666666665
1966,24.9765
1967,24.182833333333335
1968,24.10325
1969,25.404
1970,25.217
1971,24.37275
1972,24.54075
1973,25.015583333333332
1974,24.0955
1975,24.4055
1976,24.3355
1977,25.179916666666667
1978,25.044416666666667
1979,25.425083333333333
1980,24.851916666666668
1981,25.24625
1982,24.52425
1983,25.611
1984,24.932833333333335
1985,24.625833333333333
1986,24.600666666666665
1987,25.66016666666667
1988,25.1245
1989,25.0255
1990,25.12525
1991,25.004166666666666
1992,25.089583333333334
1993,24.992
1994,24.941083333333335
1995,25.329
1996,25.48825
1997,25.867083333333333
1998,26.025583333333334
1999,24.931
2000,25.259333333333334
2001,25.792
2002,25.404166666666665
2003,25.25091666666667
2004,25.38083333333333
2005,25.784416666666665
2006,25.320666666666668
2007,25.33575
2008,25.49775
2009,25.011499999999998
2010,26.103666666666665
2011,25.411
2012,25.473
2013,24.93422222222222
1825,26.425333333333334
1826,25.1995125
1827,25.2706125
1828,25.3417125
1829,25.4128125
1830,25.4839125
1831,25.5550125
1832,25.6261125
1833,25.6972125
1834,25.7683125
1835,25.8394125
1836,25.9105125
1837,25.9816125
1838,26.0527125
1839,25.86895416666667
1840,25.89125
1841,25.979
1842,26.141916666666667
1843,26.222916666666666
1844,25.728916666666667
1845,25.659833333333335
1846,26.454666666666668
1847,25.8815
1848,24.613599999999998
1849,24.8104
1850,26.014833333333332
1851,26.088416666666667
1852,25.974916666666665
1853,26.174625
1854,25.932791666666667
1855,26.076583333333332
1856,26.172333333333334
1857,25.4875
1858,26.148
1859,26.235416666666666
1860,25.931333333333335
1861,25.893583333333332
1862,25.674
1863,26.08866666666667
1864,25.919083333333333
1865,26.154583333333335
1866,26.123666666666665
1867,26.04175
1868,26.145
1869,25.97875
1870,25.572333333333333
1871,25.580666666666666
1872,26.168666666666667
1873,26.39625
1874,26.085333333333335
1875,25.469916666666666
1876,25.719166666666666
1877,26.252916666666668
1878,26.568166666666666
1879,25.75225
1880,26.1225
1881,26.549333333333333
1882,26.102166666666665
1883,25.99875
1884,25.862416666666668
1885,26.223333333333333
1886,26.403083333333335
1887,25.600583333333333
1888,26.25625
1889,26.458000000000002
1890,25.8395
1891,26.1405
1892,26.03633333333333
1893,25.80475
1894,25.993666666666666
1895,26.0905
1896,26.4635
1897,26.576583333333335
1898,26.3005
1899,26.219166666666666
1900,26.531583333333334
1901,26.056833333333334
1902,25.984833333333334
1903,26.146333333333335
1904,25.84825
1905,26.61225
1906,26.326666666666668
1907,26.299583333333334
1908,26.224833333333333
1909,26.292833333333334
1910,26.112416666666668
1911,26.35325
1912,26.524416666666667
1913,26.255416666666665
1914,26.648916666666665
1915,26.677333333333333
1916,26.287333333333333
1917,25.919333333333334
1918,25.899166666666666
1919,26.552333333333333
1920,26.437
1921,26.233916666666666
1922,26.28483333333333
1923,26.262583333333332
1924,26.377916666666668
1925,26.21525
1926,26.603416666666668
1927,26.44875
1928,26.581416666666666
1929,26.455916666666667
1930,26.72308333333333
1931,26.877666666666666
1932,26.52575
1933,26.36766666666667
1934,26.245583333333332
1935,26.547666666666665
1936,26.602583333333335
1937,26.727
1938,26.642833333333332
1939,26.577416666666664
1940,26.862666666666666
1941,27.27875
1942,26.916583333333335
1943,26.492
1944,26.663083333333333
1945,26.636
1946,26.832666666666668
1947,26.93275
1948,26.796
1949,26.739583333333332
1950,26.560166666666667
1951,26.84
1952,26.887166666666666
1953,26.92775
1954,26.647916666666667
1955,26.637999999999998
1956,26.47275
1957,26.787166666666668
1958,27.079833333333333
1959,26.882416666666668
1960,26.92941666666667
1961,26.727
1962,26.56083333333333
1963,26.771166666666666
1964,26.664666666666665
1965,26.632916666666667
1966,26.887833333333333
1967,26.68175
1968,26.745666666666665
1969,27.062416666666667
1970,26.854583333333334
1971,26.6055
1972,26.942
1973,26.95975
1974,26.672583333333332
1975,26.637999999999998
1976,26.55875
1977,26.822
1978,26.904583333333335
1979,26.95975
1980,26.956416666666666
1981,26.980999999999998
1982,26.8365
1983,27.304916666666667
1984,26.4835
1985,26.820083333333333
1986,26.847833333333334
1987,27.181583333333332
1988,27.06725
1989,26.792333333333332
1990,27.13
1991,26.994083333333332
1992,26.997416666666666
1993,26.928833333333333
1994,27.08775
1995,27.072499999999998
1996,27.043333333333333
1997,27.388916666666667
1998,27.775916666666667
1999,27.01675
2000,27.0965
2001,27.189333333333334
2002,27.406083333333335
2003,27.311833333333333
2004,27.328666666666667
2005,27.493583333333333
