year,AverageTemperature,Latitude,Longitude
1898,13.538083333333333,40.99,29.82
1899,13.597916666666666,40.99,29.82
1900,14.056583333333334,40.99,29.82
1901,13.96575,40.99,29.82
1902,13.257166666666667,40.99,29.82
1903,13.448083333333333,40.99,29.82
1904,13.170666666666667,40.99,29.82
1905,13.2985,40.99,29.82
1906,13.408583333333333,40.99,29.82
1907,12.650833333333333,40.99,29.82
1908,12.733833333333333,40.99,29.82
1909,13.723333333333333,40.99,29.82
1910,13.657833333333333,40.99,29.82
1911,12.860583333333333,40.99,29.82
1912,13.177583333333333,40.99,29.82
1913,12.94475,40.99,29.82
1914,13.033416666666668,40.99,29.82
1915,13.9975,40.99,29.82
1916,14.531083333333333,40.99,29.82
1917,13.81125,40.99,29.82
1918,13.8215,40.99,29.82
1919,13.857583333333332,40.99,29.82
1920,12.7445,40.99,29.82
1921,12.952583333333333,40.99,29.82
1922,13.762416666666667,40.99,29.82
1923,14.4575,40.99,29.82
1924,13.422416666666667,40.99,29.82
1925,13.914833333333332,40.99,29.82
1926,14.032666666666666,40.99,29.82
1927,14.285166666666667,40.99,29.82
1928,13.374,40.99,29.82
1929,13.287083333333333,40.99,29.82
1930,14.364166666666666,40.99,29.82
1931,13.65775,40.99,29.82
1932,13.835583333333334,40.99,29.82
1933,12.683666666666667,40.99,29.82
1934,14.201583333333334,40.99,29.82
1935,13.938916666666668,40.99,29.82
1936,14.22225,40.99,29.82
1937,14.785166666666667,40.99,29.82
1938,13.7865,40.99,29.82
1939,14.2255,40.99,29.82
1940,13.403083333333333,40.99,29.82
1941,13.318833333333334,40.99,29.82
1942,12.968833333333333,40.99,29.82
1943,13.163666666666666,40.99,29.82
1944,13.803583333333334,40.99,29.82
1945,13.319833333333333,40.99,29.82
1946,14.213000000000001,40.99,29.82
1947,14.314,40.99,29.82
1948,13.087166666666667,40.99,29.82
1949,12.77525,40.99,29.82
1950,13.826416666666667,40.99,29.82
1951,14.2335,40.99,29.82
1952,14.642916666666666,40.99,29.82
1953,13.026,40.99,29.82
1954,13.625083333333334,40.99,29.82
1955,14.565916666666666,40.99,29.82
1956,12.953916666666666,40.99,29.82
1957,14.088083333333334,40.99,29.82
1958,14.244166666666667,40.99,29.82
1959,13.03025,40.99,29.82
1960,14.300916666666666,40.99,29.82
1961,14.042666666666667,40.99,29.82
1962,14.64975,40.99,29.82
1963,14.069083333333333,40.99,29.82
1964,13.12175,40.99,29.82
1965,13.481416666666666,40.99,29.82
1966,15.223583333333334,40.99,29.82
1967,13.466083333333334,40.99,29.82
1968,13.706666666666667,40.99,29.82
1969,13.787666666666667,40.99,29.82
1970,14.274083333333333,40.99,29.82
1971,13.768833333333333,40.99,29.82
1972,13.484,40.99,29.82
1973,13.31075,40.99,29.82
1974,13.372833333333334,40.99,29.82
1975,13.946666666666667,40.99,29.82
1976,12.853666666666667,40.99,29.82
1977,13.941,40.99,29.82
1978,13.7055,40.99,29.82
1979,14.373,40.99,29.82
1980,13.510583333333333,40.99,29.82
1981,13.9885,40.99,29.82
1982,13.455166666666667,40.99,29.82
1983,13.612166666666667,40.99,29.82
1984,13.69925,40.99,29.82
1985,13.47275,40.99,29.82
1986,13.789833333333334,40.99,29.82
1987,13.19075,40.99,29.82
1988,13.662916666666668,40.99,29.82
1989,13.90475,40.99,29.82
1990,14.008916666666666,40.99,29.82
1991,13.207833333333333,40.99,29.82
1992,13.011416666666667,40.99,29.82
1993,13.322833333333334,40.99,29.82
1994,14.880333333333333,40.99,29.82
1995,14.142333333333333,40.99,29.82
1996,13.771666666666667,40.99,29.82
1997,13.162416666666667,40.99,29.82
1998,14.4805,40.99,29.82
1999,15.003166666666667,40.99,29.82
2000,14.291583333333334,40.99,29.82
2001,15.107,40.99,29.82
2002,14.505666666666666,40.99,29.82
2003,13.905666666666667,40.99,29.82
2004,14.234916666666667,40.99,29.82
2005,14.229583333333334,40.99,29.82
2006,14.110833333333334,40.99,29.82
2007,14.9785,40.99,29.82
2008,14.908416666666666,40.99,29.82
2009,14.9495,40.99,29.82
2010,15.600416666666666,40.99,29.82
2011,13.653833333333333,40.99,29.82
2012,14.972583333333334,40.99,29.82
2013,16.106666666666666,40.99,29.82
1753,17.202666666666666,37.78,26.44
1754,17.356416666666668,37.78,26.44
1755,17.106583333333333,37.78,26.44
1756,17.81425,37.78,26.44
1757,17.58775,37.78,26.44
1758,15.89575,37.78,26.44
1759,16.93225,37.78,26.44
1760,16.393416666666667,37.78,26.44
1761,17.514916666666668,37.78,26.44
1762,17.417166666666667,37.78,26.44
1763,16.533916666666666,37.78,26.44
1764,17.510416666666668,37.78,26.44
1765,17.432,37.78,26.44
1766,17.37708333333333,37.78,26.44
1767,17.06341666666667,37.78,26.44
1768,15.887916666666667,37.78,26.44
1769,17.063,37.78,26.44
1770,17.011833333333332,37.78,26.44
1771,17.113666666666667,37.78,26.44
1772,18.07475,37.78,26.44
1773,17.377916666666668,37.78,26.44
1774,17.788083333333333,37.78,26.44
1775,17.998166666666666,37.78,26.44
1776,16.940166666666666,37.78,26.44
1777,16.930416666666666,37.78,26.44
1778,17.660083333333333,37.78,26.44
1779,17.689,37.78,26.44
1780,17.814416666666666,37.78,26.44
1781,17.427666666666667,37.78,26.44
1782,16.880583333333334,37.78,26.44
1783,17.01525,37.78,26.44
1784,17.129916666666666,37.78,26.44
1785,16.476583333333334,37.78,26.44
1786,16.975,37.78,26.44
1787,17.344416666666667,37.78,26.44
1788,17.47275,37.78,26.44
1789,17.350083333333334,37.78,26.44
1790,17.32725,37.78,26.44
1791,17.733833333333333,37.78,26.44
1792,17.1665,37.78,26.44
1793,16.907583333333335,37.78,26.44
1794,17.457083333333333,37.78,26.44
1795,17.378916666666665,37.78,26.44
1796,17.37325,37.78,26.44
1797,17.787,37.78,26.44
1798,17.621833333333335,37.78,26.44
1799,17.28783333333333,37.78,26.44
1800,17.5645,37.78,26.44
1801,18.027,37.78,26.44
1802,18.142083333333332,37.78,26.44
1803,17.27091666666667,37.78,26.44
1804,17.550333333333334,37.78,26.44
1805,16.920333333333332,37.78,26.44
1806,17.54075,37.78,26.44
1807,17.653416666666665,37.78,26.44
1808,16.497083333333332,37.78,26.44
1809,16.265333333333334,37.78,26.44
1810,16.536749999999998,37.78,26.44
1811,16.729833333333332,37.78,26.44
1812,16.100416666666668,37.78,26.44
1813,16.40875,37.78,26.44
1814,16.44558333333333,37.78,26.44
1815,16.386083333333332,37.78,26.44
1816,15.999,37.78,26.44
1817,16.38425,37.78,26.44
1818,16.94825,37.78,26.44
1819,16.770666666666667,37.78,26.44
1820,16.87425,37.78,26.44
1821,16.685333333333332,37.78,26.44
1822,16.983333333333334,37.78,26.44
1823,16.994583333333335,37.78,26.44
1824,17.7215,37.78,26.44
1825,16.883583333333334,37.78,26.44
1826,16.759666666666668,37.78,26.44
1827,17.66375,37.78,26.44
1828,17.024333333333335,37.78,26.44
1829,16.634166666666665,37.78,26.44
1830,17.108416666666667,37.78,26.44
1831,16.681916666666666,37.78,26.44
1832,15.88475,37.78,26.44
1833,16.845083333333335,37.78,26.44
1834,16.9115,37.78,26.44
1835,16.251583333333333,37.78,26.44
1836,16.825,37.78,26.44
1837,16.14725,37.78,26.44
1838,16.240333333333332,37.78,26.44
1839,16.613083333333332,37.78,26.44
1840,16.4005,37.78,26.44
1841,17.4415,37.78,26.44
1842,16.704583333333332,37.78,26.44
1843,17.021583333333332,37.78,26.44
1844,16.690166666666666,37.78,26.44
1845,17.17125,37.78,26.44
1846,17.8335,37.78,26.44
1847,17.075083333333332,37.78,26.44
1848,17.26325,37.78,26.44
1849,16.893666666666668,37.78,26.44
1850,16.360416666666666,37.78,26.44
1851,17.151416666666666,37.78,26.44
1852,17.208166666666667,37.78,26.44
1853,17.84475,37.78,26.44
1854,16.635166666666667,37.78,26.44
1855,17.050416666666667,37.78,26.44
1856,16.630583333333334,37.78,26.44
1857,16.369416666666666,37.78,26.44
1858,16.52725,37.78,26.44
1859,17.064666666666668,37.78,26.44
1860,17.74825,37.78,26.44
1861,17.00525,37.78,26.44
1862,17.259666666666668,37.78,26.44
1863,17.418416666666666,37.78,26.44
1864,16.8805,37.78,26.44
1865,17.221666666666668,37.78,26.44
1866,17.451583333333332,37.78,26.44
1867,17.023083333333332,37.78,26.44
1868,17.230083333333333,37.78,26.44
1869,17.416583333333335,37.78,26.44
1870,17.147916666666667,37.78,26.44
1871,17.051416666666668,37.78,26.44
1872,17.919,37.78,26.44
1873,17.511166666666668,37.78,26.44
1874,16.909833333333335,37.78,26.44
1875,16.132166666666667,37.78,26.44
1876,17.38158333333333,37.78,26.44
1877,17.225666666666665,37.78,26.44
1878,17.506583333333335,37.78,26.44
1879,17.582833333333333,37.78,26.44
1880,16.627583333333334,37.78,26.44
1881,16.849166666666665,37.78,26.44
1882,16.490333333333332,37.78,26.44
1883,16.808916666666665,37.78,26.44
1884,16.596916666666665,37.78,26.44
1885,17.347083333333334,37.78,26.44
1886,17.259166666666665,37.78,26.44
1887,17.426166666666667,37.78,26.44
1888,16.74225,37.78,26.44
1889,17.163833333333333,37.78,26.44
1890,17.134166666666665,37.78,26.44
1891,16.891583333333333,37.78,26.44
1892,17.586,37.78,26.44
1893,16.409583333333334,37.78,26.44
1894,16.855333333333334,37.78,26.44
1895,17.26625,37.78,26.44
1896,16.98225,37.78,26.44
1897,16.7925,37.78,26.44
1898,17.385749999999998,37.78,26.44
1899,17.303166666666666,37.78,26.44
1900,17.61875,37.78,26.44
1901,17.531166666666667,37.78,26.44
1902,17.27025,37.78,26.44
1903,16.921583333333334,37.78,26.44
1904,16.988333333333333,37.78,26.44
1905,16.99325,37.78,26.44
1906,17.012999999999998,37.78,26.44
1907,16.479833333333332,37.78,26.44
1908,16.380833333333335,37.78,26.44
1909,17.377166666666668,37.78,26.44
1910,17.201583333333332,37.78,26.44
1911,16.753666666666668,37.78,26.44
1912,17.1225,37.78,26.44
1913,16.758833333333335,37.78,26.44
1914,16.638,37.78,26.44
1915,17.583833333333335,37.78,26.44
1916,18.18575,37.78,26.44
1917,17.527583333333332,37.78,26.44
1918,17.47875,37.78,26.44
1919,17.3195,37.78,26.44
1920,16.662,37.78,26.44
1921,16.816666666666666,37.78,26.44
1922,17.675666666666668,37.78,26.44
1923,17.891916666666667,37.78,26.44
1924,17.533083333333334,37.78,26.44
1925,17.575333333333333,37.78,26.44
1926,17.8055,37.78,26.44
1927,18.289166666666667,37.78,26.44
1928,17.553916666666666,37.78,26.44
1929,17.084666666666667,37.78,26.44
1930,17.874166666666667,37.78,26.44
1931,17.450416666666666,37.78,26.44
1932,17.50875,37.78,26.44
1933,16.475416666666668,37.78,26.44
1934,17.808083333333332,37.78,26.44
1935,17.988583333333334,37.78,26.44
1936,17.687416666666667,37.78,26.44
1937,18.339750000000002,37.78,26.44
1938,17.468583333333335,37.78,26.44
1939,17.93725,37.78,26.44
1940,17.140916666666666,37.78,26.44
1941,17.35183333333333,37.78,26.44
1942,17.283583333333333,37.78,26.44
1943,17.452916666666667,37.78,26.44
1944,17.350916666666667,37.78,26.44
1945,17.401583333333335,37.78,26.44
1946,18.132416666666668,37.78,26.44
1947,18.306083333333333,37.78,26.44
1948,16.978,37.78,26.44
1949,16.70375,37.78,26.44
1950,17.781166666666667,37.78,26.44
1951,18.065,37.78,26.44
1952,18.593166666666665,37.78,26.44
1953,16.879583333333333,37.78,26.44
1954,17.34575,37.78,26.44
1955,18.206333333333333,37.78,26.44
1956,17.033416666666668,37.78,26.44
1957,17.569333333333333,37.78,26.44
1958,17.836583333333333,37.78,26.44
1959,16.830083333333334,37.78,26.44
1960,18.12825,37.78,26.44
1961,17.620833333333334,37.78,26.44
1962,18.156666666666666,37.78,26.44
1963,17.947,37.78,26.44
1964,17.044249999999998,37.78,26.44
1965,17.124916666666667,37.78,26.44
1966,18.266166666666667,37.78,26.44
1967,17.12525,37.78,26.44
1968,17.571083333333334,37.78,26.44
1969,17.459666666666667,37.78,26.44
1970,17.699333333333335,37.78,26.44
1971,17.219083333333334,37.78,26.44
1972,17.181583333333332,37.78,26.44
1973,17.31175,37.78,26.44
1974,17.181833333333334,37.78,26.44
1975,17.300916666666666,37.78,26.44
1976,16.651333333333334,37.78,26.44
1977,17.582333333333334,37.78,26.44
1978,17.387166666666666,37.78,26.44
1979,17.776333333333334,37.78,26.44
1980,17.179916666666667,37.78,26.44
1981,17.635083333333334,37.78,26.44
1982,17.049833333333332,37.78,26.44
1983,16.982083333333332,37.78,26.44
1984,17.439833333333333,37.78,26.44
1985,17.705583333333333,37.78,26.44
1986,17.78,37.78,26.44
1987,17.232166666666668,37.78,26.44
1988,17.555583333333335,37.78,26.44
1989,17.443666666666665,37.78,26.44
1990,17.943416666666668,37.78,26.44
1991,17.04,37.78,26.44
1992,16.910916666666665,37.78,26.44
1993,17.38775,37.78,26.44
1994,18.350166666666667,37.78,26.44
1995,17.639166666666668,37.78,26.44
1996,17.493333333333332,37.78,26.44
1997,17.195916666666665,37.78,26.44
1998,18.076916666666666,37.78,26.44
1999,18.741,37.78,26.44
2000,17.969416666666667,37.78,26.44
2001,18.629083333333334,37.78,26.44
2002,18.1785,37.78,26.44
2003,17.806166666666666,37.78,26.44
2004,17.965,37.78,26.44
2005,17.78425,37.78,26.44
2006,17.707333333333334,37.78,26.44
2007,18.59525,37.78,26.44
2008,18.471583333333335,37.78,26.44
2009,18.409083333333335,37.78,26.44
2010,19.27075,37.78,26.44
2011,17.5975,37.78,26.44
2012,18.53725,37.78,26.44
2013,18.65261111111111,37.78,26.44
1743,1.7875,50.63,31.69
1744,9.266166666666667,50.63,31.69
1745,3.048241228,50.63,31.69
1746,3.8814298245,50.63,31.69
1747,1.5620614035,50.63,31.69
1748,-0.7573070175000001,50.63,31.69
1749,-3.0766754385,50.63,31.69
1750,7.119166666666667,50.63,31.69
1751,7.038958333333333,50.63,31.69
1752,3.2875833333333335,50.63,31.69
1753,6.902333333333333,50.63,31.69
1754,7.015833333333333,50.63,31.69
1755,6.883583333333333,50.63,31.69
1756,7.609333333333333,50.63,31.69
1757,7.5569999999999995,50.63,31.69
1758,5.510416666666666,50.63,31.69
1759,6.645083333333333,50.63,31.69
1760,5.906416666666667,50.63,31.69
1761,7.28,50.63,31.69
1762,7.1155,50.63,31.69
1763,6.122833333333333,50.63,31.69
1764,7.379666666666667,50.63,31.69
1765,7.2876666666666665,50.63,31.69
1766,7.165166666666667,50.63,31.69
1767,6.852,50.63,31.69
1768,5.6866666666666665,50.63,31.69
1769,6.811999999999999,50.63,31.69
1770,6.92525,50.63,31.69
1771,6.229666666666667,50.63,31.69
1772,7.331416666666667,50.63,31.69
1773,7.705583333333333,50.63,31.69
1774,7.455583333333333,50.63,31.69
1775,8.220666666666666,50.63,31.69
1776,6.922666666666666,50.63,31.69
1777,6.68125,50.63,31.69
1778,7.550083333333333,50.63,31.69
1779,8.071666666666667,50.63,31.69
1780,6.98725,50.63,31.69
1781,7.312666666666667,50.63,31.69
1782,6.445166666666667,50.63,31.69
1783,7.139,50.63,31.69
1784,6.91675,50.63,31.69
1785,5.624833333333333,50.63,31.69
1786,6.291250000000001,50.63,31.69
1787,7.194833333333333,50.63,31.69
1788,6.492666666666667,50.63,31.69
1789,7.670249999999999,50.63,31.69
1790,7.057083333333333,50.63,31.69
1791,7.986,50.63,31.69
1792,6.900666666666667,50.63,31.69
1793,7.172499999999999,50.63,31.69
1794,7.868666666666666,50.63,31.69
1795,7.095000000000001,50.63,31.69
1796,7.071083333333333,50.63,31.69
1797,8.421416666666667,50.63,31.69
1798,7.617666666666667,50.63,31.69
1799,6.020666666666666,50.63,31.69
1800,6.945250000000001,50.63,31.69
1801,8.062333333333333,50.63,31.69
1802,7.9502500000000005,50.63,31.69
1803,6.339833333333334,50.63,31.69
1804,6.873500000000001,50.63,31.69
1805,6.362666666666667,50.63,31.69
1806,7.4965,50.63,31.69
1807,7.612333333333333,50.63,31.69
1808,6.293666666666667,50.63,31.69
1809,5.632833333333333,50.63,31.69
1810,5.925916666666667,50.63,31.69
1811,6.846916666666667,50.63,31.69
1812,5.5115,50.63,31.69
1813,6.311416666666667,50.63,31.69
1814,6.0985000000000005,50.63,31.69
1815,5.716583333333333,50.63,31.69
1816,6.241333333333333,50.63,31.69
1817,6.691916666666666,50.63,31.69
1818,7.070666666666667,50.63,31.69
1819,7.044333333333333,50.63,31.69
1820,6.0847500000000005,50.63,31.69
1821,6.896083333333333,50.63,31.69
1822,7.600083333333333,50.63,31.69
1823,7.336416666666667,50.63,31.69
1824,8.438666666666666,50.63,31.69
1825,6.722,50.63,31.69
1826,7.271333333333334,50.63,31.69
1827,7.6715,50.63,31.69
1828,5.94525,50.63,31.69
1829,5.2058333333333335,50.63,31.69
1830,6.62425,50.63,31.69
1831,6.2485,50.63,31.69
1832,4.920333333333334,50.63,31.69
1833,6.792583333333333,50.63,31.69
1834,7.533583333333333,50.63,31.69
1835,6.259833333333334,50.63,31.69
1836,6.98425,50.63,31.69
1837,6.06975,50.63,31.69
1838,5.6895,50.63,31.69
1839,6.458,50.63,31.69
1840,5.476833333333333,50.63,31.69
1841,7.3885,50.63,31.69
1842,6.150416666666667,50.63,31.69
1843,7.553416666666667,50.63,31.69
1844,5.9355,50.63,31.69
1845,6.277333333333333,50.63,31.69
1846,7.3425,50.63,31.69
1847,6.391416666666666,50.63,31.69
1848,7.69425,50.63,31.69
1849,6.498166666666666,50.63,31.69
1850,6.820416666666667,50.63,31.69
1851,7.7775,50.63,31.69
1852,6.427,50.63,31.69
1853,7.044666666666666,50.63,31.69
1854,6.838916666666666,50.63,31.69
1855,6.320333333333333,50.63,31.69
1856,6.819,50.63,31.69
1857,7.078916666666666,50.63,31.69
1858,6.285083333333333,50.63,31.69
1859,7.957833333333333,50.63,31.69
1860,7.062666666666667,50.63,31.69
1861,6.059083333333334,50.63,31.69
1862,5.461916666666666,50.63,31.69
1863,7.981333333333334,50.63,31.69
1864,5.830666666666667,50.63,31.69
1865,6.4286666666666665,50.63,31.69
1866,7.37725,50.63,31.69
1867,6.179666666666667,50.63,31.69
1868,7.1042499999999995,50.63,31.69
1869,7.888416666666666,50.63,31.69
1870,5.814916666666667,50.63,31.69
1871,5.493916666666667,50.63,31.69
1872,8.11125,50.63,31.69
1873,7.566166666666667,50.63,31.69
1874,7.173,50.63,31.69
1875,5.079833333333333,50.63,31.69
1876,6.377,50.63,31.69
1877,6.326583333333334,50.63,31.69
1878,7.815333333333333,50.63,31.69
1879,6.609333333333333,50.63,31.69
1880,6.275666666666667,50.63,31.69
1881,5.70475,50.63,31.69
1882,7.72825,50.63,31.69
1883,6.629666666666666,50.63,31.69
1884,6.7372499999999995,50.63,31.69
1885,7.322916666666667,50.63,31.69
1886,6.93925,50.63,31.69
1887,7.102916666666666,50.63,31.69
1888,5.63375,50.63,31.69
1889,6.636416666666667,50.63,31.69
1890,7.15375,50.63,31.69
1891,6.815833333333333,50.63,31.69
1892,7.127000000000001,50.63,31.69
1893,5.656333333333333,50.63,31.69
1894,6.4805,50.63,31.69
1895,6.700666666666666,50.63,31.69
1896,6.482333333333333,50.63,31.69
1897,7.512166666666666,50.63,31.69
1898,6.863083333333333,50.63,31.69
1899,7.0655833333333335,50.63,31.69
1900,7.006333333333333,50.63,31.69
1901,7.582333333333334,50.63,31.69
1902,5.82225,50.63,31.69
1903,8.079,50.63,31.69
1904,6.4255,50.63,31.69
1905,7.353833333333333,50.63,31.69
1906,7.962416666666667,50.63,31.69
1907,5.882583333333334,50.63,31.69
1908,5.9303333333333335,50.63,31.69
1909,6.792333333333334,50.63,31.69
1910,7.973333333333333,50.63,31.69
1911,6.184916666666666,50.63,31.69
1912,5.88625,50.63,31.69
1913,7.770416666666667,50.63,31.69
1914,7.43525,50.63,31.69
1915,6.986666666666666,50.63,31.69
1916,7.23125,50.63,31.69
1917,6.278416666666667,50.63,31.69
1918,7.565250000000001,50.63,31.69
1919,6.30425,50.63,31.69
1920,7.050583333333333,50.63,31.69
1921,7.290666666666667,50.63,31.69
1922,6.672583333333334,50.63,31.69
1923,7.547833333333333,50.63,31.69
1924,6.3885000000000005,50.63,31.69
1925,8.1405,50.63,31.69
1926,7.20275,50.63,31.69
1927,6.887083333333333,50.63,31.69
1928,6.0720833333333335,50.63,31.69
1929,5.8755,50.63,31.69
1930,7.710666666666667,50.63,31.69
1931,6.1113333333333335,50.63,31.69
1932,7.45375,50.63,31.69
1933,5.28725,50.63,31.69
1934,8.118583333333333,50.63,31.69
1935,7.036666666666666,50.63,31.69
1936,8.29875,50.63,31.69
1937,8.03125,50.63,31.69
1938,8.449666666666667,50.63,31.69
1939,8.187,50.63,31.69
1940,5.7941666666666665,50.63,31.69
1941,5.37425,50.63,31.69
1942,4.75025,50.63,31.69
1943,7.141500000000001,50.63,31.69
1944,7.768916666666667,50.63,31.69
1945,6.12425,50.63,31.69
1946,7.542166666666667,50.63,31.69
1947,6.962166666666667,50.63,31.69
1948,7.582083333333333,50.63,31.69
1949,7.964583333333334,50.63,31.69
1950,7.23125,50.63,31.69
1951,7.560833333333333,50.63,31.69
1952,7.152416666666666,50.63,31.69
1953,6.910583333333333,50.63,31.69
1954,6.7004166666666665,50.63,31.69
1955,7.385,50.63,31.69
1956,5.671583333333333,50.63,31.69
1957,8.108833333333333,50.63,31.69
1958,7.3895,50.63,31.69
1959,7.261333333333333,50.63,31.69
1960,7.90575,50.63,31.69
1961,8.083916666666667,50.63,31.69
1962,7.689666666666667,50.63,31.69
1963,6.5640833333333335,50.63,31.69
1964,6.99875,50.63,31.69
1965,6.3269166666666665,50.63,31.69
1966,8.652083333333334,50.63,31.69
1967,7.668833333333334,50.63,31.69
1968,7.134916666666666,50.63,31.69
1969,5.965833333333333,50.63,31.69
1970,7.482666666666667,50.63,31.69
1971,7.533,50.63,31.69
1972,8.0025,50.63,31.69
1973,7.168666666666667,50.63,31.69
1974,7.796833333333334,50.63,31.69
1975,9.093833333333334,50.63,31.69
1976,5.957583333333334,50.63,31.69
1977,7.255916666666667,50.63,31.69
1978,6.460583333333333,50.63,31.69
1979,7.4325833333333335,50.63,31.69
1980,6.159166666666667,50.63,31.69
1981,8.201,50.63,31.69
1982,7.817,50.63,31.69
1983,8.580166666666667,50.63,31.69
1984,7.311333333333334,50.63,31.69
1985,5.79825,50.63,31.69
1986,7.348333333333334,50.63,31.69
1987,5.231166666666667,50.63,31.69
1988,7.245416666666667,50.63,31.69
1989,9.263083333333332,50.63,31.69
1990,8.898249999999999,50.63,31.69
1991,7.892666666666667,50.63,31.69
1992,8.068166666666666,50.63,31.69
1993,6.8935,50.63,31.69
1994,7.978416666666667,50.63,31.69
1995,8.257083333333334,50.63,31.69
1996,6.997083333333334,50.63,31.69
1997,7.207083333333333,50.63,31.69
1998,7.735166666666666,50.63,31.69
1999,8.972666666666667,50.63,31.69
2000,8.81875,50.63,31.69
2001,8.424,50.63,31.69
2002,8.874833333333333,50.63,31.69
2003,7.799083333333333,50.63,31.69
2004,8.323583333333334,50.63,31.69
2005,8.387416666666667,50.63,31.69
2006,7.8845,50.63,31.69
2007,9.456,50.63,31.69
2008,9.23825,50.63,31.69
2009,8.819749999999999,50.63,31.69
2010,8.965,50.63,31.69
2011,8.479666666666667,50.63,31.69
2012,8.564583333333333,50.63,31.69
2013,10.71038888888889,50.63,31.69
1743,7.6165,52.24,0.0
1744,10.100583333333333,52.24,0.0
1745,6.130701754333333,52.24,0.0
1746,6.336614035166667,52.24,0.0
1747,5.38208771925,52.24,0.0
1748,4.4275614035,52.24,0.0
1749,3.47303508775,52.24,0.0
1750,9.851333333333333,52.24,0.0
1751,9.592166666666667,52.24,0.0
1752,7.221791666666666,52.24,0.0
1753,9.421333333333333,52.24,0.0
1754,9.19825,52.24,0.0
1755,8.949083333333332,52.24,0.0
1756,9.41525,52.24,0.0
1757,9.338083333333334,52.24,0.0
1758,8.854583333333332,52.24,0.0
1759,9.802666666666667,52.24,0.0
1760,9.2615,52.24,0.0
1761,9.687083333333334,52.24,0.0
1762,8.991416666666668,52.24,0.0
1763,8.748666666666667,52.24,0.0
1764,9.142666666666667,52.24,0.0
1765,8.951416666666667,52.24,0.0
1766,9.070416666666667,52.24,0.0
1767,8.977916666666667,52.24,0.0
1768,9.123833333333334,52.24,0.0
1769,9.042916666666667,52.24,0.0
1770,9.0325,52.24,0.0
1771,8.784,52.24,0.0
1772,9.355166666666666,52.24,0.0
1773,9.331333333333333,52.24,0.0
1774,9.1045,52.24,0.0
1775,10.096416666666666,52.24,0.0
1776,9.209083333333334,52.24,0.0
1777,9.254,52.24,0.0
1778,9.80325,52.24,0.0
1779,10.760250000000001,52.24,0.0
1780,9.66975,52.24,0.0
1781,10.414083333333334,52.24,0.0
1782,8.444833333333333,52.24,0.0
1783,9.97275,52.24,0.0
1784,8.292,52.24,0.0
1785,8.541666666666666,52.24,0.0
1786,8.347083333333334,52.24,0.0
1787,9.52675,52.24,0.0
1788,9.389583333333334,52.24,0.0
1789,9.12425,52.24,0.0
1790,9.672833333333333,52.24,0.0
1791,9.591583333333334,52.24,0.0
1792,9.562916666666666,52.24,0.0
1793,9.5875,52.24,0.0
1794,9.999916666666666,52.24,0.0
1795,9.18775,52.24,0.0
1796,9.498583333333332,52.24,0.0
1797,9.61975,52.24,0.0
1798,9.82725,52.24,0.0
1799,7.938,52.24,0.0
1800,9.31725,52.24,0.0
1801,9.682416666666667,52.24,0.0
1802,9.3095,52.24,0.0
1803,8.792333333333334,52.24,0.0
1804,9.368333333333334,52.24,0.0
1805,8.5585,52.24,0.0
1806,9.869,52.24,0.0
1807,9.028583333333334,52.24,0.0
1808,8.914666666666667,52.24,0.0
1809,8.99325,52.24,0.0
1810,8.9665,52.24,0.0
1811,10.104416666666667,52.24,0.0
1812,8.583416666666666,52.24,0.0
1813,9.133083333333333,52.24,0.0
1814,7.929333333333333,52.24,0.0
1815,8.994583333333333,52.24,0.0
1816,7.980916666666666,52.24,0.0
1817,8.948416666666667,52.24,0.0
1818,9.87875,52.24,0.0
1819,9.584416666666668,52.24,0.0
1820,8.60975,52.24,0.0
1821,9.631083333333333,52.24,0.0
1822,10.360416666666667,52.24,0.0
1823,8.800416666666667,52.24,0.0
1824,9.654083333333332,52.24,0.0
1825,9.982583333333334,52.24,0.0
1826,10.12125,52.24,0.0
1827,9.36875,52.24,0.0
1828,10.103833333333332,52.24,0.0
1829,7.9478333333333335,52.24,0.0
1830,8.784833333333333,52.24,0.0
1831,10.013666666666667,52.24,0.0
1832,9.24375,52.24,0.0
1833,9.395999999999999,52.24,0.0
1834,10.586166666666667,52.24,0.0
1835,9.48375,52.24,0.0
1836,9.044416666666667,52.24,0.0
1837,8.853333333333333,52.24,0.0
1838,8.053333333333333,52.24,0.0
1839,8.889166666666666,52.24,0.0
1840,8.678666666666667,52.24,0.0
1841,9.121083333333333,52.24,0.0
1842,9.434166666666666,52.24,0.0
1843,9.400083333333333,52.24,0.0
1844,8.854666666666667,52.24,0.0
1845,8.455666666666666,52.24,0.0
1846,10.48325,52.24,0.0
1847,9.2405,52.24,0.0
1848,9.519333333333334,52.24,0.0
1849,9.419833333333333,52.24,0.0
1850,9.06125,52.24,0.0
1851,9.174916666666666,52.24,0.0
1852,9.96,52.24,0.0
1853,8.440416666666666,52.24,0.0
1854,9.299333333333333,52.24,0.0
1855,8.031416666666667,52.24,0.0
1856,9.16575,52.24,0.0
1857,10.208833333333333,52.24,0.0
1858,9.203916666666666,52.24,0.0
1859,9.969166666666666,52.24,0.0
1860,8.1695,52.24,0.0
1861,9.41775,52.24,0.0
1862,9.5585,52.24,0.0
1863,9.897583333333333,52.24,0.0
1864,8.736,52.24,0.0
1865,9.815666666666667,52.24,0.0
1866,9.692666666666666,52.24,0.0
1867,9.05575,52.24,0.0
